Order_Date,Order_DateN,Date,Year,Quarter,Quarter_Name,Month,Month_Name,Month_Name_Short,Week_Number,Weekday,Weekday_Name,Weekday_Name_Short
12/23/2013,2013-12-23,2013-12-23,2013.0,4,Q4,12,December,Dec,52,1,Monday,Mon
12/26/2013,2013-12-26,2013-12-26,2013.0,4,Q4,12,December,Dec,52,4,Thursday,Thu
10/18/2013,2013-10-18,2013-10-18,2013.0,4,Q4,10,October,Oct,42,5,Friday,Fri
12/25/2014,2014-12-25,2014-12-25,2014.0,4,Q4,12,December,Dec,52,4,Thursday,Thu
7/21/2014,2014-07-21,2014-07-21,2014.0,3,Q3,7,July,Jul,30,1,Monday,Mon
09-May-14 12:00:00 AM,2014-05-09,2014-05-09,2014.0,2,Q2,5,May,May,19,5,Friday,Fri
12/15/2012,2012-12-15,2012-12-15,2012.0,4,Q4,12,December,Dec,50,6,Saturday,Sat
1/23/2012,2012-01-23,2012-01-23,2012.0,1,Q1,1,January,Jan,4,1,Monday,Mon
8/14/2013,2013-08-14,2013-08-14,2013.0,3,Q3,8,August,Aug,33,3,Wednesday,Wed
12/23/2013,2013-12-23,2013-12-23,2013.0,4,Q4,12,December,Dec,52,1,Monday,Mon
11/13/2014,2014-11-13,2014-11-13,2014.0,4,Q4,11,November,Nov,46,4,Thursday,Thu
10/15/2011,2011-10-15,2011-10-15,2011.0,4,Q4,10,October,Oct,41,6,Saturday,Sat
06-Sep-14 12:00:00 AM,2014-09-06,2014-09-06,2014.0,3,Q3,9,September,Sep,36,6,Saturday,Sat
03-Dec-14 12:00:00 AM,2014-12-03,2014-12-03,2014.0,4,Q4,12,December,Dec,49,3,Wednesday,Wed
06-Jun-11 12:00:00 AM,2011-06-06,2011-06-06,2011.0,2,Q2,6,June,Jun,23,1,Monday,Mon
06-Jun-12 12:00:00 AM,2012-06-06,2012-06-06,2012.0,2,Q2,6,June,Jun,23,3,Wednesday,Wed
02-Dec-14 12:00:00 AM,2014-12-02,2014-12-02,2014.0,4,Q4,12,December,Dec,49,2,Tuesday,Tue
8/13/2013,2013-08-13,2013-08-13,2013.0,3,Q3,8,August,Aug,33,2,Tuesday,Tue
6/17/2014,2014-06-17,2014-06-17,2014.0,2,Q2,6,June,Jun,25,2,Tuesday,Tue
12-Apr-12 12:00:00 AM,2012-04-12,2012-04-12,2012.0,2,Q2,4,April,Apr,15,4,Thursday,Thu
11/26/2013,2013-11-26,2013-11-26,2013.0,4,Q4,11,November,Nov,48,2,Tuesday,Tue
10-Mar-14 12:00:00 AM,2014-03-10,2014-03-10,2014.0,1,Q1,3,March,Mar,11,1,Monday,Mon
10/20/2014,2014-10-20,2014-10-20,2014.0,4,Q4,10,October,Oct,43,1,Monday,Mon
10-May-11 12:00:00 AM,2011-05-10,2011-05-10,2011.0,2,Q2,5,May,May,19,2,Tuesday,Tue
09-Aug-11 12:00:00 AM,2011-08-09,2011-08-09,2011.0,3,Q3,8,August,Aug,32,2,Tuesday,Tue
6/25/2013,2013-06-25,2013-06-25,2013.0,2,Q2,6,June,Jun,26,2,Tuesday,Tue
12/26/2011,2011-12-26,2011-12-26,2011.0,4,Q4,12,December,Dec,52,1,Monday,Mon
09-Feb-14 12:00:00 AM,2014-02-09,2014-02-09,2014.0,1,Q1,2,February,Feb,6,7,Sunday,Sun
9/20/2011,2011-09-20,2011-09-20,2011.0,3,Q3,9,September,Sep,38,2,Tuesday,Tue
6/19/2014,2014-06-19,2014-06-19,2014.0,2,Q2,6,June,Jun,25,4,Thursday,Thu
11-Nov-13 12:00:00 AM,2013-11-11,2013-11-11,2013.0,4,Q4,11,November,Nov,46,1,Monday,Mon
6/26/2012,2012-06-26,2012-06-26,2012.0,2,Q2,6,June,Jun,26,2,Tuesday,Tue
10/29/2012,2012-10-29,2012-10-29,2012.0,4,Q4,10,October,Oct,44,1,Monday,Mon
11-Oct-11 12:00:00 AM,2011-10-11,2011-10-11,2011.0,4,Q4,10,October,Oct,41,2,Tuesday,Tue
11-Apr-13 12:00:00 AM,2013-04-11,2013-04-11,2013.0,2,Q2,4,April,Apr,15,4,Thursday,Thu
04-Apr-11 12:00:00 AM,2011-04-04,2011-04-04,2011.0,2,Q2,4,April,Apr,14,1,Monday,Mon
07-Aug-13 12:00:00 AM,2013-08-07,2013-08-07,2013.0,3,Q3,8,August,Aug,32,3,Wednesday,Wed
11-Nov-11 12:00:00 AM,2011-11-11,2011-11-11,2011.0,4,Q4,11,November,Nov,45,5,Friday,Fri
2/24/2014,2014-02-24,2014-02-24,2014.0,1,Q1,2,February,Feb,9,1,Monday,Mon
05-Sep-14 12:00:00 AM,2014-09-05,2014-09-05,2014.0,3,Q3,9,September,Sep,36,5,Friday,Fri
05-Jul-13 12:00:00 AM,2013-07-05,2013-07-05,2013.0,3,Q3,7,July,Jul,27,5,Friday,Fri
5/15/2012,2012-05-15,2012-05-15,2012.0,2,Q2,5,May,May,20,2,Tuesday,Tue
10-Jan-13 12:00:00 AM,2013-01-10,2013-01-10,2013.0,1,Q1,1,January,Jan,2,4,Thursday,Thu
9/15/2012,2012-09-15,2012-09-15,2012.0,3,Q3,9,September,Sep,37,6,Saturday,Sat
11-Feb-12 12:00:00 AM,2012-02-11,2012-02-11,2012.0,1,Q1,2,February,Feb,6,6,Saturday,Sat
08-Jan-11 12:00:00 AM,2011-01-08,2011-01-08,2011.0,1,Q1,1,January,Jan,1,6,Saturday,Sat
3/27/2013,2013-03-27,2013-03-27,2013.0,1,Q1,3,March,Mar,13,3,Wednesday,Wed
12-Aug-14 12:00:00 AM,2014-08-12,2014-08-12,2014.0,3,Q3,8,August,Aug,33,2,Tuesday,Tue
9/26/2013,2013-09-26,2013-09-26,2013.0,3,Q3,9,September,Sep,39,4,Thursday,Thu
9/21/2012,2012-09-21,2012-09-21,2012.0,3,Q3,9,September,Sep,38,5,Friday,Fri
8/29/2014,2014-08-29,2014-08-29,2014.0,3,Q3,8,August,Aug,35,5,Friday,Fri
5/23/2013,2013-05-23,2013-05-23,2013.0,2,Q2,5,May,May,21,4,Thursday,Thu
08-May-14 12:00:00 AM,2014-05-08,2014-05-08,2014.0,2,Q2,5,May,May,19,4,Thursday,Thu
8/19/2014,2014-08-19,2014-08-19,2014.0,3,Q3,8,August,Aug,34,2,Tuesday,Tue
10-Oct-11 12:00:00 AM,2011-10-10,2011-10-10,2011.0,4,Q4,10,October,Oct,41,1,Monday,Mon
01-Nov-13 12:00:00 AM,2013-11-01,2013-11-01,2013.0,4,Q4,11,November,Nov,44,5,Friday,Fri
9/17/2013,2013-09-17,2013-09-17,2013.0,3,Q3,9,September,Sep,38,2,Tuesday,Tue
10/21/2011,2011-10-21,2011-10-21,2011.0,4,Q4,10,October,Oct,42,5,Friday,Fri
11-Aug-13 12:00:00 AM,2013-08-11,2013-08-11,2013.0,3,Q3,8,August,Aug,32,7,Sunday,Sun
1/29/2014,2014-01-29,2014-01-29,2014.0,1,Q1,1,January,Jan,5,3,Wednesday,Wed
5/17/2012,2012-05-17,2012-05-17,2012.0,2,Q2,5,May,May,20,4,Thursday,Thu
7/30/2014,2014-07-30,2014-07-30,2014.0,3,Q3,7,July,Jul,31,3,Wednesday,Wed
4/23/2014,2014-04-23,2014-04-23,2014.0,2,Q2,4,April,Apr,17,3,Wednesday,Wed
3/13/2013,2013-03-13,2013-03-13,2013.0,1,Q1,3,March,Mar,11,3,Wednesday,Wed
6/21/2013,2013-06-21,2013-06-21,2013.0,2,Q2,6,June,Jun,25,5,Friday,Fri
01-Mar-11 12:00:00 AM,2011-03-01,2011-03-01,2011.0,1,Q1,3,March,Mar,9,2,Tuesday,Tue
7/17/2014,2014-07-17,2014-07-17,2014.0,3,Q3,7,July,Jul,29,4,Thursday,Thu
12/15/2014,2014-12-15,2014-12-15,2014.0,4,Q4,12,December,Dec,51,1,Monday,Mon
10/18/2012,2012-10-18,2012-10-18,2012.0,4,Q4,10,October,Oct,42,4,Thursday,Thu
9/15/2014,2014-09-15,2014-09-15,2014.0,3,Q3,9,September,Sep,38,1,Monday,Mon
8/21/2011,2011-08-21,2011-08-21,2011.0,3,Q3,8,August,Aug,33,7,Sunday,Sun
9/24/2012,2012-09-24,2012-09-24,2012.0,3,Q3,9,September,Sep,39,1,Monday,Mon
02-Nov-14 12:00:00 AM,2014-11-02,2014-11-02,2014.0,4,Q4,11,November,Nov,44,7,Sunday,Sun
01-Mar-12 12:00:00 AM,2012-03-01,2012-03-01,2012.0,1,Q1,3,March,Mar,9,4,Thursday,Thu
07-Dec-12 12:00:00 AM,2012-12-07,2012-12-07,2012.0,4,Q4,12,December,Dec,49,5,Friday,Fri
10/13/2014,2014-10-13,2014-10-13,2014.0,4,Q4,10,October,Oct,42,1,Monday,Mon
11/21/2012,2012-11-21,2012-11-21,2012.0,4,Q4,11,November,Nov,47,3,Wednesday,Wed
04-May-13 12:00:00 AM,2013-05-04,2013-05-04,2013.0,2,Q2,5,May,May,18,6,Saturday,Sat
1/21/2014,2014-01-21,2014-01-21,2014.0,1,Q1,1,January,Jan,4,2,Tuesday,Tue
9/30/2013,2013-09-30,2013-09-30,2013.0,3,Q3,9,September,Sep,40,1,Monday,Mon
11/14/2014,2014-11-14,2014-11-14,2014.0,4,Q4,11,November,Nov,46,5,Friday,Fri
10/22/2012,2012-10-22,2012-10-22,2012.0,4,Q4,10,October,Oct,43,1,Monday,Mon
12/30/2014,2014-12-30,2014-12-30,2014.0,4,Q4,12,December,Dec,1,2,Tuesday,Tue
2/19/2013,2013-02-19,2013-02-19,2013.0,1,Q1,2,February,Feb,8,2,Tuesday,Tue
11/29/2014,2014-11-29,2014-11-29,2014.0,4,Q4,11,November,Nov,48,6,Saturday,Sat
08-Nov-14 12:00:00 AM,2014-11-08,2014-11-08,2014.0,4,Q4,11,November,Nov,45,6,Saturday,Sat
09-Apr-14 12:00:00 AM,2014-04-09,2014-04-09,2014.0,2,Q2,4,April,Apr,15,3,Wednesday,Wed
8/16/2013,2013-08-16,2013-08-16,2013.0,3,Q3,8,August,Aug,33,5,Friday,Fri
2/22/2013,2013-02-22,2013-02-22,2013.0,1,Q1,2,February,Feb,8,5,Friday,Fri
3/15/2014,2014-03-15,2014-03-15,2014.0,1,Q1,3,March,Mar,11,6,Saturday,Sat
3/18/2014,2014-03-18,2014-03-18,2014.0,1,Q1,3,March,Mar,12,2,Tuesday,Tue
12/13/2013,2013-12-13,2013-12-13,2013.0,4,Q4,12,December,Dec,50,5,Friday,Fri
8/23/2012,2012-08-23,2012-08-23,2012.0,3,Q3,8,August,Aug,34,4,Thursday,Thu
6/17/2013,2013-06-17,2013-06-17,2013.0,2,Q2,6,June,Jun,25,1,Monday,Mon
11/25/2011,2011-11-25,2011-11-25,2011.0,4,Q4,11,November,Nov,47,5,Friday,Fri
5/22/2012,2012-05-22,2012-05-22,2012.0,2,Q2,5,May,May,21,2,Tuesday,Tue
09-Feb-14 12:00:00 AM,2014-02-09,2014-02-09,2014.0,1,Q1,2,February,Feb,6,7,Sunday,Sun
8/14/2012,2012-08-14,2012-08-14,2012.0,3,Q3,8,August,Aug,33,2,Tuesday,Tue
9/29/2013,2013-09-29,2013-09-29,2013.0,3,Q3,9,September,Sep,39,7,Sunday,Sun
12-Jan-14 12:00:00 AM,2014-01-12,2014-01-12,2014.0,1,Q1,1,January,Jan,2,7,Sunday,Sun
07-Feb-14 12:00:00 AM,2014-02-07,2014-02-07,2014.0,1,Q1,2,February,Feb,6,5,Friday,Fri
6/16/2014,2014-06-16,2014-06-16,2014.0,2,Q2,6,June,Jun,25,1,Monday,Mon
6/27/2012,2012-06-27,2012-06-27,2012.0,2,Q2,6,June,Jun,26,3,Wednesday,Wed
04-Dec-14 12:00:00 AM,2014-12-04,2014-12-04,2014.0,4,Q4,12,December,Dec,49,4,Thursday,Thu
5/30/2011,2011-05-30,2011-05-30,2011.0,2,Q2,5,May,May,22,1,Monday,Mon
11/29/2014,2014-11-29,2014-11-29,2014.0,4,Q4,11,November,Nov,48,6,Saturday,Sat
10-Jan-12 12:00:00 AM,2012-01-10,2012-01-10,2012.0,1,Q1,1,January,Jan,2,2,Tuesday,Tue
09-Apr-13 12:00:00 AM,2013-04-09,2013-04-09,2013.0,2,Q2,4,April,Apr,15,2,Tuesday,Tue
08-Jul-13 12:00:00 AM,2013-07-08,2013-07-08,2013.0,3,Q3,7,July,Jul,28,1,Monday,Mon
06-Sep-14 12:00:00 AM,2014-09-06,2014-09-06,2014.0,3,Q3,9,September,Sep,36,6,Saturday,Sat
12/23/2014,2014-12-23,2014-12-23,2014.0,4,Q4,12,December,Dec,52,2,Tuesday,Tue
8/26/2014,2014-08-26,2014-08-26,2014.0,3,Q3,8,August,Aug,35,2,Tuesday,Tue
10/29/2013,2013-10-29,2013-10-29,2013.0,4,Q4,10,October,Oct,44,2,Tuesday,Tue
9/18/2014,2014-09-18,2014-09-18,2014.0,3,Q3,9,September,Sep,38,4,Thursday,Thu
4/25/2013,2013-04-25,2013-04-25,2013.0,2,Q2,4,April,Apr,17,4,Thursday,Thu
08-Feb-12 12:00:00 AM,2012-02-08,2012-02-08,2012.0,1,Q1,2,February,Feb,6,3,Wednesday,Wed
6/13/2013,2013-06-13,2013-06-13,2013.0,2,Q2,6,June,Jun,24,4,Thursday,Thu
04-Nov-14 12:00:00 AM,2014-11-04,2014-11-04,2014.0,4,Q4,11,November,Nov,45,2,Tuesday,Tue
12-Jul-11 12:00:00 AM,2011-07-12,2011-07-12,2011.0,3,Q3,7,July,Jul,28,2,Tuesday,Tue
8/22/2014,2014-08-22,2014-08-22,2014.0,3,Q3,8,August,Aug,34,5,Friday,Fri
08-Oct-12 12:00:00 AM,2012-10-08,2012-10-08,2012.0,4,Q4,10,October,Oct,41,1,Monday,Mon
5/31/2013,2013-05-31,2013-05-31,2013.0,2,Q2,5,May,May,22,5,Friday,Fri
12-Jan-11 12:00:00 AM,2011-01-12,2011-01-12,2011.0,1,Q1,1,January,Jan,2,3,Wednesday,Wed
9/16/2014,2014-09-16,2014-09-16,2014.0,3,Q3,9,September,Sep,38,2,Tuesday,Tue
11/26/2014,2014-11-26,2014-11-26,2014.0,4,Q4,11,November,Nov,48,3,Wednesday,Wed
3/20/2014,2014-03-20,2014-03-20,2014.0,1,Q1,3,March,Mar,12,4,Thursday,Thu
7/13/2012,2012-07-13,2012-07-13,2012.0,3,Q3,7,July,Jul,28,5,Friday,Fri
06-Dec-13 12:00:00 AM,2013-12-06,2013-12-06,2013.0,4,Q4,12,December,Dec,49,5,Friday,Fri
11-Jul-11 12:00:00 AM,2011-07-11,2011-07-11,2011.0,3,Q3,7,July,Jul,28,1,Monday,Mon
8/16/2013,2013-08-16,2013-08-16,2013.0,3,Q3,8,August,Aug,33,5,Friday,Fri
5/17/2011,2011-05-17,2011-05-17,2011.0,2,Q2,5,May,May,20,2,Tuesday,Tue
07-Jan-13 12:00:00 AM,2013-01-07,2013-01-07,2013.0,1,Q1,1,January,Jan,2,1,Monday,Mon
12-Mar-14 12:00:00 AM,2014-03-12,2014-03-12,2014.0,1,Q1,3,March,Mar,11,3,Wednesday,Wed
8/28/2013,2013-08-28,2013-08-28,2013.0,3,Q3,8,August,Aug,35,3,Wednesday,Wed
10/17/2014,2014-10-17,2014-10-17,2014.0,4,Q4,10,October,Oct,42,5,Friday,Fri
05-Feb-11 12:00:00 AM,2011-02-05,2011-02-05,2011.0,1,Q1,2,February,Feb,5,6,Saturday,Sat
12/17/2011,2011-12-17,2011-12-17,2011.0,4,Q4,12,December,Dec,50,6,Saturday,Sat
6/20/2012,2012-06-20,2012-06-20,2012.0,2,Q2,6,June,Jun,25,3,Wednesday,Wed
11/21/2014,2014-11-21,2014-11-21,2014.0,4,Q4,11,November,Nov,47,5,Friday,Fri
06-Apr-13 12:00:00 AM,2013-04-06,2013-04-06,2013.0,2,Q2,4,April,Apr,14,6,Saturday,Sat
08-Aug-14 12:00:00 AM,2014-08-08,2014-08-08,2014.0,3,Q3,8,August,Aug,32,5,Friday,Fri
6/19/2013,2013-06-19,2013-06-19,2013.0,2,Q2,6,June,Jun,25,3,Wednesday,Wed
04-Jan-11 12:00:00 AM,2011-01-04,2011-01-04,2011.0,1,Q1,1,January,Jan,1,2,Tuesday,Tue
2/24/2014,2014-02-24,2014-02-24,2014.0,1,Q1,2,February,Feb,9,1,Monday,Mon
9/17/2012,2012-09-17,2012-09-17,2012.0,3,Q3,9,September,Sep,38,1,Monday,Mon
11/25/2011,2011-11-25,2011-11-25,2011.0,4,Q4,11,November,Nov,47,5,Friday,Fri
10-Feb-13 12:00:00 AM,2013-02-10,2013-02-10,2013.0,1,Q1,2,February,Feb,6,7,Sunday,Sun
3/14/2014,2014-03-14,2014-03-14,2014.0,1,Q1,3,March,Mar,11,5,Friday,Fri
9/19/2014,2014-09-19,2014-09-19,2014.0,3,Q3,9,September,Sep,38,5,Friday,Fri
6/30/2014,2014-06-30,2014-06-30,2014.0,2,Q2,6,June,Jun,27,1,Monday,Mon
04-May-11 12:00:00 AM,2011-05-04,2011-05-04,2011.0,2,Q2,5,May,May,18,3,Wednesday,Wed
12-Sep-13 12:00:00 AM,2013-09-12,2013-09-12,2013.0,3,Q3,9,September,Sep,37,4,Thursday,Thu
12-Feb-11 12:00:00 AM,2011-02-12,2011-02-12,2011.0,1,Q1,2,February,Feb,6,6,Saturday,Sat
12/26/2011,2011-12-26,2011-12-26,2011.0,4,Q4,12,December,Dec,52,1,Monday,Mon
12-Apr-13 12:00:00 AM,2013-04-12,2013-04-12,2013.0,2,Q2,4,April,Apr,15,5,Friday,Fri
1/28/2013,2013-01-28,2013-01-28,2013.0,1,Q1,1,January,Jan,5,1,Monday,Mon
12/24/2013,2013-12-24,2013-12-24,2013.0,4,Q4,12,December,Dec,52,2,Tuesday,Tue
12-Jun-12 12:00:00 AM,2012-06-12,2012-06-12,2012.0,2,Q2,6,June,Jun,24,2,Tuesday,Tue
5/15/2014,2014-05-15,2014-05-15,2014.0,2,Q2,5,May,May,20,4,Thursday,Thu
11-Jun-13 12:00:00 AM,2013-06-11,2013-06-11,2013.0,2,Q2,6,June,Jun,24,2,Tuesday,Tue
11/14/2014,2014-11-14,2014-11-14,2014.0,4,Q4,11,November,Nov,46,5,Friday,Fri
9/14/2011,2011-09-14,2011-09-14,2011.0,3,Q3,9,September,Sep,37,3,Wednesday,Wed
12/13/2014,2014-12-13,2014-12-13,2014.0,4,Q4,12,December,Dec,50,6,Saturday,Sat
02-Jul-13 12:00:00 AM,2013-07-02,2013-07-02,2013.0,3,Q3,7,July,Jul,27,2,Tuesday,Tue
02-Jun-13 12:00:00 AM,2013-06-02,2013-06-02,2013.0,2,Q2,6,June,Jun,22,7,Sunday,Sun
12-Jul-12 12:00:00 AM,2012-07-12,2012-07-12,2012.0,3,Q3,7,July,Jul,28,4,Thursday,Thu
11/28/2011,2011-11-28,2011-11-28,2011.0,4,Q4,11,November,Nov,48,1,Monday,Mon
10/17/2014,2014-10-17,2014-10-17,2014.0,4,Q4,10,October,Oct,42,5,Friday,Fri
12/25/2014,2014-12-25,2014-12-25,2014.0,4,Q4,12,December,Dec,52,4,Thursday,Thu
10/21/2013,2013-10-21,2013-10-21,2013.0,4,Q4,10,October,Oct,43,1,Monday,Mon
10-Mar-11 12:00:00 AM,2011-03-10,2011-03-10,2011.0,1,Q1,3,March,Mar,10,4,Thursday,Thu
10/19/2011,2011-10-19,2011-10-19,2011.0,4,Q4,10,October,Oct,42,3,Wednesday,Wed
12/27/2013,2013-12-27,2013-12-27,2013.0,4,Q4,12,December,Dec,52,5,Friday,Fri
8/27/2013,2013-08-27,2013-08-27,2013.0,3,Q3,8,August,Aug,35,2,Tuesday,Tue
05-Apr-13 12:00:00 AM,2013-04-05,2013-04-05,2013.0,2,Q2,4,April,Apr,14,5,Friday,Fri
9/26/2012,2012-09-26,2012-09-26,2012.0,3,Q3,9,September,Sep,39,3,Wednesday,Wed
3/26/2014,2014-03-26,2014-03-26,2014.0,1,Q1,3,March,Mar,13,3,Wednesday,Wed
11/17/2012,2012-11-17,2012-11-17,2012.0,4,Q4,11,November,Nov,46,6,Saturday,Sat
9/30/2013,2013-09-30,2013-09-30,2013.0,3,Q3,9,September,Sep,40,1,Monday,Mon
1/23/2014,2014-01-23,2014-01-23,2014.0,1,Q1,1,January,Jan,4,4,Thursday,Thu
12-Aug-14 12:00:00 AM,2014-08-12,2014-08-12,2014.0,3,Q3,8,August,Aug,33,2,Tuesday,Tue
10-Sep-12 12:00:00 AM,2012-09-10,2012-09-10,2012.0,3,Q3,9,September,Sep,37,1,Monday,Mon
2/14/2011,2011-02-14,2011-02-14,2011.0,1,Q1,2,February,Feb,7,1,Monday,Mon
11/17/2011,2011-11-17,2011-11-17,2011.0,4,Q4,11,November,Nov,46,4,Thursday,Thu
9/17/2014,2014-09-17,2014-09-17,2014.0,3,Q3,9,September,Sep,38,3,Wednesday,Wed
07-Dec-14 12:00:00 AM,2014-12-07,2014-12-07,2014.0,4,Q4,12,December,Dec,49,7,Sunday,Sun
10-Aug-14 12:00:00 AM,2014-08-10,2014-08-10,2014.0,3,Q3,8,August,Aug,32,7,Sunday,Sun
12/17/2013,2013-12-17,2013-12-17,2013.0,4,Q4,12,December,Dec,51,2,Tuesday,Tue
8/13/2012,2012-08-13,2012-08-13,2012.0,3,Q3,8,August,Aug,33,1,Monday,Mon
1/13/2014,2014-01-13,2014-01-13,2014.0,1,Q1,1,January,Jan,3,1,Monday,Mon
12-Nov-12 12:00:00 AM,2012-11-12,2012-11-12,2012.0,4,Q4,11,November,Nov,46,1,Monday,Mon
06-Jan-11 12:00:00 AM,2011-01-06,2011-01-06,2011.0,1,Q1,1,January,Jan,1,4,Thursday,Thu
07-Dec-12 12:00:00 AM,2012-12-07,2012-12-07,2012.0,4,Q4,12,December,Dec,49,5,Friday,Fri
2/25/2012,2012-02-25,2012-02-25,2012.0,1,Q1,2,February,Feb,8,6,Saturday,Sat
4/18/2014,2014-04-18,2014-04-18,2014.0,2,Q2,4,April,Apr,16,5,Friday,Fri
12/23/2014,2014-12-23,2014-12-23,2014.0,4,Q4,12,December,Dec,52,2,Tuesday,Tue
12-Apr-12 12:00:00 AM,2012-04-12,2012-04-12,2012.0,2,Q2,4,April,Apr,15,4,Thursday,Thu
6/28/2013,2013-06-28,2013-06-28,2013.0,2,Q2,6,June,Jun,26,5,Friday,Fri
12/13/2011,2011-12-13,2011-12-13,2011.0,4,Q4,12,December,Dec,50,2,Tuesday,Tue
10/26/2011,2011-10-26,2011-10-26,2011.0,4,Q4,10,October,Oct,43,3,Wednesday,Wed
09-May-12 12:00:00 AM,2012-05-09,2012-05-09,2012.0,2,Q2,5,May,May,19,3,Wednesday,Wed
05-Jan-13 12:00:00 AM,2013-01-05,2013-01-05,2013.0,1,Q1,1,January,Jan,1,6,Saturday,Sat
6/22/2012,2012-06-22,2012-06-22,2012.0,2,Q2,6,June,Jun,25,5,Friday,Fri
4/18/2014,2014-04-18,2014-04-18,2014.0,2,Q2,4,April,Apr,16,5,Friday,Fri
02-May-13 12:00:00 AM,2013-05-02,2013-05-02,2013.0,2,Q2,5,May,May,18,4,Thursday,Thu
9/25/2014,2014-09-25,2014-09-25,2014.0,3,Q3,9,September,Sep,39,4,Thursday,Thu
05-Sep-13 12:00:00 AM,2013-09-05,2013-09-05,2013.0,3,Q3,9,September,Sep,36,4,Thursday,Thu
8/22/2014,2014-08-22,2014-08-22,2014.0,3,Q3,8,August,Aug,34,5,Friday,Fri
12/27/2014,2014-12-27,2014-12-27,2014.0,4,Q4,12,December,Dec,52,6,Saturday,Sat
5/27/2013,2013-05-27,2013-05-27,2013.0,2,Q2,5,May,May,22,1,Monday,Mon
11-Nov-14 12:00:00 AM,2014-11-11,2014-11-11,2014.0,4,Q4,11,November,Nov,46,2,Tuesday,Tue
8/20/2014,2014-08-20,2014-08-20,2014.0,3,Q3,8,August,Aug,34,3,Wednesday,Wed
6/20/2014,2014-06-20,2014-06-20,2014.0,2,Q2,6,June,Jun,25,5,Friday,Fri
01-Mar-12 12:00:00 AM,2012-03-01,2012-03-01,2012.0,1,Q1,3,March,Mar,9,4,Thursday,Thu
9/27/2013,2013-09-27,2013-09-27,2013.0,3,Q3,9,September,Sep,39,5,Friday,Fri
6/22/2013,2013-06-22,2013-06-22,2013.0,2,Q2,6,June,Jun,25,6,Saturday,Sat
7/19/2014,2014-07-19,2014-07-19,2014.0,3,Q3,7,July,Jul,29,6,Saturday,Sat
10/16/2013,2013-10-16,2013-10-16,2013.0,4,Q4,10,October,Oct,42,3,Wednesday,Wed
09-May-12 12:00:00 AM,2012-05-09,2012-05-09,2012.0,2,Q2,5,May,May,19,3,Wednesday,Wed
11/25/2011,2011-11-25,2011-11-25,2011.0,4,Q4,11,November,Nov,47,5,Friday,Fri
5/24/2013,2013-05-24,2013-05-24,2013.0,2,Q2,5,May,May,21,5,Friday,Fri
4/16/2012,2012-04-16,2012-04-16,2012.0,2,Q2,4,April,Apr,16,1,Monday,Mon
03-May-13 12:00:00 AM,2013-05-03,2013-05-03,2013.0,2,Q2,5,May,May,18,5,Friday,Fri
04-Jul-14 12:00:00 AM,2014-07-04,2014-07-04,2014.0,3,Q3,7,July,Jul,27,5,Friday,Fri
09-Jun-11 12:00:00 AM,2011-06-09,2011-06-09,2011.0,2,Q2,6,June,Jun,23,4,Thursday,Thu
9/18/2014,2014-09-18,2014-09-18,2014.0,3,Q3,9,September,Sep,38,4,Thursday,Thu
1/15/2014,2014-01-15,2014-01-15,2014.0,1,Q1,1,January,Jan,3,3,Wednesday,Wed
11-Apr-13 12:00:00 AM,2013-04-11,2013-04-11,2013.0,2,Q2,4,April,Apr,15,4,Thursday,Thu
6/26/2013,2013-06-26,2013-06-26,2013.0,2,Q2,6,June,Jun,26,3,Wednesday,Wed
9/21/2011,2011-09-21,2011-09-21,2011.0,3,Q3,9,September,Sep,38,3,Wednesday,Wed
06-Apr-14 12:00:00 AM,2014-04-06,2014-04-06,2014.0,2,Q2,4,April,Apr,14,7,Sunday,Sun
09-Jun-13 12:00:00 AM,2013-06-09,2013-06-09,2013.0,2,Q2,6,June,Jun,23,7,Sunday,Sun
11-Feb-12 12:00:00 AM,2012-02-11,2012-02-11,2012.0,1,Q1,2,February,Feb,6,6,Saturday,Sat
09-Sep-13 12:00:00 AM,2013-09-09,2013-09-09,2013.0,3,Q3,9,September,Sep,37,1,Monday,Mon
1/20/2014,2014-01-20,2014-01-20,2014.0,1,Q1,1,January,Jan,4,1,Monday,Mon
08-Oct-12 12:00:00 AM,2012-10-08,2012-10-08,2012.0,4,Q4,10,October,Oct,41,1,Monday,Mon
12/20/2011,2011-12-20,2011-12-20,2011.0,4,Q4,12,December,Dec,51,2,Tuesday,Tue
11/21/2014,2014-11-21,2014-11-21,2014.0,4,Q4,11,November,Nov,47,5,Friday,Fri
12-Oct-14 12:00:00 AM,2014-10-12,2014-10-12,2014.0,4,Q4,10,October,Oct,41,7,Sunday,Sun
10/30/2013,2013-10-30,2013-10-30,2013.0,4,Q4,10,October,Oct,44,3,Wednesday,Wed
07-Feb-13 12:00:00 AM,2013-02-07,2013-02-07,2013.0,1,Q1,2,February,Feb,6,4,Thursday,Thu
2/15/2011,2011-02-15,2011-02-15,2011.0,1,Q1,2,February,Feb,7,2,Tuesday,Tue
10-Feb-12 12:00:00 AM,2012-02-10,2012-02-10,2012.0,1,Q1,2,February,Feb,6,5,Friday,Fri
9/19/2013,2013-09-19,2013-09-19,2013.0,3,Q3,9,September,Sep,38,4,Thursday,Thu
05-Mar-12 12:00:00 AM,2012-03-05,2012-03-05,2012.0,1,Q1,3,March,Mar,10,1,Monday,Mon
11/25/2014,2014-11-25,2014-11-25,2014.0,4,Q4,11,November,Nov,48,2,Tuesday,Tue
